Consulta Dinâmica de Receita 01/2019 - 06/2020
Alínea;Subalínea;Exercício;Mês;Receita Prevista;Receita Realizada;Diferença;% Realizado;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - DÍVIDA ATIVA";"2020";"1";2.055.448,00;165.147,00;1.890.301,00;8,03;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - DÍVIDA ATIVA";"2019";"2";0,00;-73.413,61;73.413,61;0,00;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - DÍVIDA ATIVA";"2020";"2";0,00;325.979,54;-325.979,54;0,00;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - DÍVIDA ATIVA";"2019";"3";0,00;-34.846,25;34.846,25;0,00;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - DÍVIDA ATIVA";"2020";"3";0,00;221.642,89;-221.642,89;0,00;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - DÍVIDA ATIVA";"2019";"4";0,00;48.759.509,79;-48.759.509,79;0,00;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - DÍVIDA ATIVA";"2020";"4";0,00;443.097,77;-443.097,77;0,00;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - DÍVIDA ATIVA";"2019";"5";0,00;196.989,28;-196.989,28;0,00;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - DÍVIDA ATIVA";"2020";"5";0,00;142.376,63;-142.376,63;0,00;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - DÍVIDA ATIVA";"2019";"6";0,00;-48.010.453,61;48.010.453,61;0,00;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - DÍVIDA ATIVA";"2020";"6";0,00;-316.895,74;316.895,74;0,00;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - DÍVIDA ATIVA - MULTAS E JUROS";"2019";"1";984.722,00;88.658,34;896.063,66;9,00;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - DÍVIDA ATIVA - MULTAS E JUROS";"2020";"1";625.420,00;122.354,69;503.065,31;19,56;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - DÍVIDA ATIVA - MULTAS E JUROS";"2019";"2";0,00;105.417,65;-105.417,65;0,00;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - DÍVIDA ATIVA - MULTAS E JUROS";"2020";"2";0,00;41.320,83;-41.320,83;0,00;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - DÍVIDA ATIVA - MULTAS E JUROS";"2019";"3";0,00;59.772,23;-59.772,23;0,00;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - DÍVIDA ATIVA - MULTAS E JUROS";"2020";"3";0,00;24.947,00;-24.947,00;0,00;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - DÍVIDA ATIVA - MULTAS E JUROS";"2019";"4";0,00;30.125,93;-30.125,93;0,00;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - DÍVIDA ATIVA - MULTAS E JUROS";"2019";"5";0,00;36.670,72;-36.670,72;0,00;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - DÍVIDA ATIVA - MULTAS E JUROS";"2020";"5";0,00;38.342,94;-38.342,94;0,00;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - DÍVIDA ATIVA - MULTAS E JUROS";"2019";"6";0,00;79.937,36;-79.937,36;0,00;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - DÍVIDA ATIVA - MULTAS E JUROS";"2020";"6";0,00;8.511,71;-8.511,71;0,00;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - MULTAS E JUROS";"2019";"1";279.820,00;25.897,44;253.922,56;9,26;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - MULTAS E JUROS";"2020";"1";158.792,00;61.315,38;97.476,62;38,61;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - MULTAS E JUROS";"2019";"2";0,00;14.833,06;-14.833,06;0,00;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - MULTAS E JUROS";"2020";"2";0,00;26.606,77;-26.606,77;0,00;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - MULTAS E JUROS";"2019";"3";0,00;22.087,05;-22.087,05;0,00;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - MULTAS E JUROS";"2020";"3";0,00;14.583,28;-14.583,28;0,00;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - MULTAS E JUROS";"2019";"4";0,00;25.264,84;-25.264,84;0,00;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - MULTAS E JUROS";"2019";"5";0,00;64.865,97;-64.865,97;0,00;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - MULTAS E JUROS";"2020";"5";0,00;23.970,18;-23.970,18;0,00;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - MULTAS E JUROS";"2019";"6";0,00;27.073,19;-27.073,19;0,00;
"OUTROS IMPOSTOS";"OUTROS IMPOSTOS - MULTAS E JUROS";"2020";"6";0,00;765,07;-765,07;0,00;
"OUTROS RESSARCIMENTOS";"OUTROS RESSARCIMENTOS - PRINCIPAL";"2019";"1";2.168.028,00;72.020,86;2.096.007,14;3,32;
"OUTROS RESSARCIMENTOS";"OUTROS RESSARCIMENTOS - PRINCIPAL";"2020";"1";577.819,00;104.898,26;472.920,74;18,15;
"OUTROS RESSARCIMENTOS";"OUTROS RESSARCIMENTOS - PRINCIPAL";"2019";"2";0,00;37.112,47;-37.112,47;0,00;
"OUTROS RESSARCIMENTOS";"OUTROS RESSARCIMENTOS - PRINCIPAL";"2020";"2";0,00;192.884,55;-192.884,55;0,00;
"OUTROS RESSARCIMENTOS";"OUTROS RESSARCIMENTOS - PRINCIPAL";"2019";"3";0,00;53.091,28;-53.091,28;0,00;
"OUTROS RESSARCIMENTOS";"OUTROS RESSARCIMENTOS - PRINCIPAL";"2020";"3";0,00;196.349,91;-196.349,91;0,00;
"OUTROS RESSARCIMENTOS";"OUTROS RESSARCIMENTOS - PRINCIPAL";"2019";"4";0,00;135.869,34;-135.869,34;0,00;
"OUTROS RESSARCIMENTOS";"OUTROS RESSARCIMENTOS - PRINCIPAL";"2020";"4";0,00;6.295,46;-6.295,46;0,00;
"OUTROS RESSARCIMENTOS";"OUTROS RESSARCIMENTOS - PRINCIPAL";"2019";"5";0,00;45.310,73;-45.310,73;0,00;
"OUTROS RESSARCIMENTOS";"OUTROS RESSARCIMENTOS - PRINCIPAL";"2020";"5";0,00;592.828,30;-592.828,30;0,00;
"OUTROS RESSARCIMENTOS";"OUTROS RESSARCIMENTOS - PRINCIPAL";"2019";"6";0,00;61.750,74;-61.750,74;0,00;
"OUTROS RESSARCIMENTOS";"OUTROS RESSARCIMENTOS - PRINCIPAL";"2020";"6";0,00;2.330.171,05;-2.330.171,05;0,00;
"OUTROS SERVIÇOS";"OUTROS SERVIÇOS - PRINCIPAL";"2019";"1";542.156,00;50.509,96;491.646,04;9,32;
"OUTROS SERVIÇOS";"OUTROS SERVIÇOS - PRINCIPAL";"2020";"1";724.101,00;0,00;724.101,00;0,00;
"OUTROS SERVIÇOS";"OUTROS SERVIÇOS - PRINCIPAL";"2019";"2";0,00;10.527,81;-10.527,81;0,00;
"OUTROS SERVIÇOS";"OUTROS SERVIÇOS - PRINCIPAL";"2020";"2";0,00;0,00;0,00;0,00;
"OUTROS SERVIÇOS";"OUTROS SERVIÇOS - PRINCIPAL";"2019";"3";0,00;32.312,84;-32.312,84;0,00;
"OUTROS SERVIÇOS";"OUTROS SERVIÇOS - PRINCIPAL";"2019";"4";0,00;11.883,13;-11.883,13;0,00;
"OUTROS SERVIÇOS";"OUTROS SERVIÇOS - PRINCIPAL";"2020";"4";0,00;240.442,46;-240.442,46;0,00;
"OUTROS SERVIÇOS";"OUTROS SERVIÇOS - PRINCIPAL";"2019";"5";0,00;11.977,76;-11.977,76;0,00;
"OUTROS SERVIÇOS";"OUTROS SERVIÇOS - PRINCIPAL";"2020";"5";0,00;33.720,61;-33.720,61;0,00;
"OUTROS SERVIÇOS";"OUTROS SERVIÇOS - PRINCIPAL";"2019";"6";0,00;12.459,59;-12.459,59;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DA CONTRIBUIÇÃO DE INTERVENÇÃO NO DOMÍNIO ECONÔMICO - PRINC";"2019";"1";25.842.324,00;3.093.153,68;22.749.170,32;11,97;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DA CONTRIBUIÇÃO DE INTERVENÇÃO NO DOMÍNIO ECONÔMICO - PRINC";"2020";"1";21.813.569,00;2.918.262,31;18.895.306,69;13,38;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DA CONTRIBUIÇÃO DE INTERVENÇÃO NO DOMÍNIO ECONÔMICO - PRINC";"2019";"4";0,00;2.994.346,32;-2.994.346,32;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DA CONTRIBUIÇÃO DE INTERVENÇÃO NO DOMÍNIO ECONÔMICO - PRINC";"2020";"4";0,00;2.594.830,67;-2.594.830,67;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS ESTADOS E DO DISTRITO FEDERAL";"2019";"1";633.709.312,00;64.424.200,90;569.285.111,10;10,17;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS ESTADOS E DO DISTRITO FEDERAL";"2020";"1";689.589.861,00;58.264.465,29;631.325.395,71;8,45;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS ESTADOS E DO DISTRITO FEDERAL";"2019";"2";0,00;70.821.381,84;-70.821.381,84;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS ESTADOS E DO DISTRITO FEDERAL";"2020";"2";0,00;84.283.785,08;-84.283.785,08;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS ESTADOS E DO DISTRITO FEDERAL";"2019";"3";0,00;52.864.099,23;-52.864.099,23;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS ESTADOS E DO DISTRITO FEDERAL";"2020";"3";0,00;50.065.957,50;-50.065.957,50;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS ESTADOS E DO DISTRITO FEDERAL";"2019";"4";0,00;51.796.295,26;-51.796.295,26;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS ESTADOS E DO DISTRITO FEDERAL";"2020";"4";0,00;48.670.661,47;-48.670.661,47;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS ESTADOS E DO DISTRITO FEDERAL";"2019";"5";0,00;66.369.182,82;-66.369.182,82;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS ESTADOS E DO DISTRITO FEDERAL";"2020";"5";0,00;50.849.114,45;-50.849.114,45;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS ESTADOS E DO DISTRITO FEDERAL";"2019";"6";0,00;52.380.171,90;-52.380.171,90;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS ESTADOS E DO DISTRITO FEDERAL";"2020";"6";0,00;26.477.995,42;-26.477.995,42;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS MUNICÍPIOS - COTA MENSAL - PRI";"2019";"1";181.319.981,00;17.611.048,47;163.708.932,53;9,71;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS MUNICÍPIOS - COTA MENSAL - PRI";"2020";"1";195.656.930,00;17.974.589,48;177.682.340,52;9,19;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS MUNICÍPIOS - COTA MENSAL - PRI";"2019";"2";0,00;18.415.165,32;-18.415.165,32;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS MUNICÍPIOS - COTA MENSAL - PRI";"2020";"2";0,00;22.118.289,19;-22.118.289,19;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS MUNICÍPIOS - COTA MENSAL - PRI";"2019";"3";0,00;13.788.227,79;-13.788.227,79;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS MUNICÍPIOS - COTA MENSAL - PRI";"2020";"3";0,00;13.065.259,76;-13.065.259,76;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS MUNICÍPIOS - COTA MENSAL - PRI";"2019";"4";0,00;13.451.933,84;-13.451.933,84;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS MUNICÍPIOS - COTA MENSAL - PRI";"2020";"4";0,00;12.719.100,24;-12.719.100,24;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS MUNICÍPIOS - COTA MENSAL - PRI";"2019";"5";0,00;17.262.596,16;-17.262.596,16;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS MUNICÍPIOS - COTA MENSAL - PRI";"2020";"5";0,00;13.280.205,83;-13.280.205,83;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS MUNICÍPIOS - COTA MENSAL - PRI";"2019";"6";0,00;12.794.974,84;-12.794.974,84;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS MUNICÍPIOS - COTA MENSAL - PRI";"2020";"6";0,00;6.907.186,52;-6.907.186,52;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - PRINCIPA";"2019";"1";1.162.387,00;58.130,38;1.104.256,62;5,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - PRINCIPA";"2020";"1";1.550.919,00;33.730,56;1.517.188,44;2,17;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - PRINCIPA";"2019";"2";0,00;235.298,07;-235.298,07;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - PRINCIPA";"2020";"2";0,00;45.489,18;-45.489,18;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - PRINCIPA";"2019";"3";0,00;14.769,51;-14.769,51;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - PRINCIPA";"2020";"3";0,00;28.640,51;-28.640,51;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - PRINCIPA";"2019";"4";0,00;26.725,08;-26.725,08;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - PRINCIPA";"2020";"4";0,00;11.127,15;-11.127,15;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - PRINCIPA";"2019";"5";0,00;40.044,24;-40.044,24;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - PRINCIPA";"2020";"5";0,00;20.534,70;-20.534,70;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - PRINCIPA";"2019";"6";0,00;48.205,86;-48.205,86;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - PRINCIPA";"2020";"6";0,00;17.152,91;-17.152,91;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS  ESTADOS EXPORT";"2019";"1";8.024.796,00;467.321,44;7.557.474,56;5,82;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS  ESTADOS EXPORT";"2020";"1";6.974.377,00;305.963,03;6.668.413,97;4,39;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS  ESTADOS EXPORT";"2019";"2";0,00;494.686,95;-494.686,95;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS  ESTADOS EXPORT";"2020";"2";0,00;331.964,83;-331.964,83;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS  ESTADOS EXPORT";"2019";"3";0,00;477.759,58;-477.759,58;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS  ESTADOS EXPORT";"2020";"3";0,00;307.398,31;-307.398,31;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS  ESTADOS EXPORT";"2019";"4";0,00;484.358,15;-484.358,15;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS  ESTADOS EXPORT";"2020";"4";0,00;275.932,31;-275.932,31;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS  ESTADOS EXPORT";"2019";"5";0,00;168.277,44;-168.277,44;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS  ESTADOS EXPORT";"2020";"5";0,00;274.876,99;-274.876,99;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS  ESTADOS EXPORT";"2019";"6";0,00;803.382,20;-803.382,20;0,00;
"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS  ESTADOS EXPORT";"2020";"6";0,00;211.932,42;-211.932,42;0,00;
"RECEITA AGROPECUÁRIA";"RECEITA AGROPECUÁRIA - PRINCIPAL";"2019";"1";14.287,00;400,00;13.887,00;2,80;
"RECEITA AGROPECUÁRIA";"RECEITA AGROPECUÁRIA - PRINCIPAL";"2020";"1";26.400,00;252,00;26.148,00;0,95;
"RECEITA AGROPECUÁRIA";"RECEITA AGROPECUÁRIA - PRINCIPAL";"2019";"2";0,00;2.716,00;-2.716,00;0,00;
"RECEITA AGROPECUÁRIA";"RECEITA AGROPECUÁRIA - PRINCIPAL";"2020";"2";0,00;480,00;-480,00;0,00;
"RECEITA AGROPECUÁRIA";"RECEITA AGROPECUÁRIA - PRINCIPAL";"2019";"3";0,00;2.110,00;-2.110,00;0,00;
"RECEITA AGROPECUÁRIA";"RECEITA AGROPECUÁRIA - PRINCIPAL";"2019";"4";0,00;2.000,00;-2.000,00;0,00;
"RECEITA AGROPECUÁRIA";"RECEITA AGROPECUÁRIA - PRINCIPAL";"2019";"6";0,00;1.792,00;-1.792,00;0,00;
"RECEITA INDUSTRIAL";"RECEITA INDUSTRIAL - PRINCIPAL";"2019";"1";5.323.335,00;3.408.276,00;1.915.059,00;64,03;
"RECEITA INDUSTRIAL";"RECEITA INDUSTRIAL - PRINCIPAL";"2020";"1";4.257.675,00;228.849,00;4.028.826,00;5,37;
"RECEITA INDUSTRIAL";"RECEITA INDUSTRIAL - PRINCIPAL";"2019";"2";0,00;-336.324,60;336.324,60;0,00;
"RECEITA INDUSTRIAL";"RECEITA INDUSTRIAL - PRINCIPAL";"2020";"2";0,00;215.187,07;-215.187,07;0,00;
"RECEITA INDUSTRIAL";"RECEITA INDUSTRIAL - PRINCIPAL";"2019";"3";0,00;284.002,50;-284.002,50;0,00;
"RECEITA INDUSTRIAL";"RECEITA INDUSTRIAL - PRINCIPAL";"2020";"3";0,00;256.941,00;-256.941,00;0,00;
"RECEITA INDUSTRIAL";"RECEITA INDUSTRIAL - PRINCIPAL";"2019";"4";0,00;426.129,60;-426.129,60;0,00;
"RECEITA INDUSTRIAL";"RECEITA INDUSTRIAL - PRINCIPAL";"2020";"4";0,00;195.426,00;-195.426,00;0,00;
"RECEITA INDUSTRIAL";"RECEITA INDUSTRIAL - PRINCIPAL";"2019";"5";0,00;450.688,20;-450.688,20;0,00;
"RECEITA INDUSTRIAL";"RECEITA INDUSTRIAL - PRINCIPAL";"2020";"5";0,00;267.540,00;-267.540,00;0,00;
"RECEITA INDUSTRIAL";"RECEITA INDUSTRIAL - PRINCIPAL";"2019";"6";0,00;477.151,20;-477.151,20;0,00;
"RECEITA INDUSTRIAL";"RECEITA INDUSTRIAL - PRINCIPAL";"2020";"6";0,00;433.935,00;-433.935,00;0,00;
"RESSARCIMENTO DE CUSTOS";"RESSARCIMENTO DE CUSTOS - PRINCIPAL";"2020";"2";0,00;23.192,67;-23.192,67;0,00;
"RESSARCIMENTO DE CUSTOS";"RESSARCIMENTO DE CUSTOS - PRINCIPAL";"2020";"3";0,00;10.819,97;-10.819,97;0,00;
"RESSARCIMENTO DE CUSTOS";"RESSARCIMENTO DE CUSTOS - PRINCIPAL";"2020";"4";0,00;22.571,30;-22.571,30;0,00;
"RESSARCIMENTO DE CUSTOS";"RESSARCIMENTO DE CUSTOS - PRINCIPAL";"2020";"5";0,00;18.178,37;-18.178,37;0,00;
"RESSARCIMENTO DE CUSTOS";"RESSARCIMENTO DE CUSTOS - PRINCIPAL";"2020";"6";0,00;13.283,87;-13.283,87;0,00;
"RESTITUIÇÃO DE BENEFÍCIOS PREVIDENCIÁRIOS";"RESTITUIÇÃO DE BENEFÍCIOS PREVIDENCIÁRIOS - PRINCIPAL";"2020";"6";0,00;0,00;0,00;0,00;
"RESTITUIÇÃO DE DESPESAS DE EXERCÍCIOS ANTERIORES";"RESTITUIÇÃO DE DESPESAS DE EXERCÍCIOS ANTERIORES - PRINCIPAL";"2019";"1";54.256,00;18.035,04;36.220,96;33,24;
"RESTITUIÇÃO DE DESPESAS DE EXERCÍCIOS ANTERIORES";"RESTITUIÇÃO DE DESPESAS DE EXERCÍCIOS ANTERIORES - PRINCIPAL";"2020";"1";578.274,00;35.240,91;543.033,09;6,09;
"RESTITUIÇÃO DE DESPESAS DE EXERCÍCIOS ANTERIORES";"RESTITUIÇÃO DE DESPESAS DE EXERCÍCIOS ANTERIORES - PRINCIPAL";"2019";"2";0,00;-18.035,04;18.035,04;0,00;
"RESTITUIÇÃO DE DESPESAS DE EXERCÍCIOS ANTERIORES";"RESTITUIÇÃO DE DESPESAS DE EXERCÍCIOS ANTERIORES - PRINCIPAL";"2020";"2";0,00;29,75;-29,75;0,00;
"RESTITUIÇÃO DE DESPESAS DE EXERCÍCIOS ANTERIORES";"RESTITUIÇÃO DE DESPESAS DE EXERCÍCIOS ANTERIORES - PRINCIPAL";"2019";"3";0,00;30.284,55;-30.284,55;0,00;
"RESTITUIÇÃO DE DESPESAS DE EXERCÍCIOS ANTERIORES";"RESTITUIÇÃO DE DESPESAS DE EXERCÍCIOS ANTERIORES - PRINCIPAL";"2020";"3";0,00;775.505,38;-775.505,38;0,00;
"RESTITUIÇÃO DE DESPESAS DE EXERCÍCIOS ANTERIORES";"RESTITUIÇÃO DE DESPESAS DE EXERCÍCIOS ANTERIORES - PRINCIPAL";"2019";"4";0,00;98.040,65;-98.040,65;0,00;
"RESTITUIÇÃO DE DESPESAS DE EXERCÍCIOS ANTERIORES";"RESTITUIÇÃO DE DESPESAS DE EXERCÍCIOS ANTERIORES - PRINCIPAL";"2020";"4";0,00;77.345,26;-77.345,26;0,00;
"RESTITUIÇÃO DE DESPESAS DE EXERCÍCIOS ANTERIORES";"RESTITUIÇÃO DE DESPESAS DE EXERCÍCIOS ANTERIORES - PRINCIPAL";"2019";"5";0,00;33.543,14;-33.543,14;0,00;
"RESTITUIÇÃO DE DESPESAS DE EXERCÍCIOS ANTERIORES";"RESTITUIÇÃO DE DESPESAS DE EXERCÍCIOS ANTERIORES - PRINCIPAL";"2019";"6";0,00;21.938,86;-21.938,86;0,00;
"RESTITUIÇÕES - ESPECÍFICAS PARA ESTADOS/DF/MUNICÍPIOS";"OUTRAS RESTITUIÇÕES - ESPECÍFICAS PARA ESTADOS/DF/MUNICÍPIOS - NÃO ESP";"2020";"2";0,00;400,00;-400,00;0,00;
"RETORNO DE OPERAÇÕES, JUROS E ENCARGOS FINANCEIROS";"RETORNO DE OPERAÇÕES, JUROS E ENCARGOS FINANCEIROS - PRINCIPAL";"2019";"1";5.975.720,00;4.843.786,20;1.131.933,80;81,06;
"RETORNO DE OPERAÇÕES, JUROS E ENCARGOS FINANCEIROS";"RETORNO DE OPERAÇÕES, JUROS E ENCARGOS FINANCEIROS - PRINCIPAL";"2020";"1";10.297.848,00;4.933.636,36;5.364.211,64;47,91;
"RETORNO DE OPERAÇÕES, JUROS E ENCARGOS FINANCEIROS";"RETORNO DE OPERAÇÕES, JUROS E ENCARGOS FINANCEIROS - PRINCIPAL";"2019";"2";0,00;71,48;-71,48;0,00;
"RETORNO DE OPERAÇÕES, JUROS E ENCARGOS FINANCEIROS";"RETORNO DE OPERAÇÕES, JUROS E ENCARGOS FINANCEIROS - PRINCIPAL";"2020";"2";0,00;2.719,72;-2.719,72;0,00;
"RETORNO DE OPERAÇÕES, JUROS E ENCARGOS FINANCEIROS";"RETORNO DE OPERAÇÕES, JUROS E ENCARGOS FINANCEIROS - PRINCIPAL";"2019";"3";0,00;14.904.814,98;-14.904.814,98;0,00;
